"No.","Time","Source","Destination","Protocol","Length","Info"
"556","4.985473000","fe80::7a45:c4ff:fe29:12df","ff02::1:ff29:12df","ICMPv6","86","Multicast Listener Report"
"557","4.996198000","10.10.15.128","224.0.0.251","MDNS","1001","Standard query response 0x0000  PTR HP_LaserJet_1020_2 @ linux._ipp._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux.local AAAA, cache flush fe80::ca1f:66ff:fe05:e02a A, cache flush 10.10.15.128 PTR HP_LaserJet_1020_2 @ linux._ipps._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux.local"
"558","5.005945000","10.10.14.134","224.0.0.251","MDNS","973","Standard query response 0x0000  PTR EPSON EPL-6200L @ cnlabpriner._ipp._tcp.local TXT, cache flush SRV, cache flush 0 0 631 cnlabpriner.local AAAA, cache flush fe80::ca1f:66ff:fe05:e08c A, cache flush 10.10.14.134 PTR EPSON EPL-6200L @ cnlabpriner._ipps._tcp.local TXT, cache flush SRV, cache flush 0 0 631 cnlabpriner.local"
"559","5.035238000","fe80::ce61:e5ff:fe26:65c9","ff02::1:ff00:0","ICMPv6","86","Multicast Listener Report"
"560","5.037782000","10.10.14.180","224.0.0.251","MDNS","954","Standard query response 0x0000  PTR HP_LaserJet_1020 @ linux._ipp._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux-19.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux-19.local"
"561","5.045924000","fe80::9449:6da2:36f9:b02f","ff02::1:fff9:b02f","ICMPv6","86","Multicast Listener Report"
"562","5.049099000","10.10.15.25","224.0.0.252","LLMNR","75","Standard query 0x3b60  AAAA WIN-JJVQTFUFFR8"
"563","5.132383000","fe80::70d0:ef48:a386:aded","ff02::fb","MDNS","203","Standard query 0x0000  PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"564","5.134642000","fe80::2a3b:82ff:fe30:bdcd","ff02::1","ICMPv6","78","Router Advertisement from 28:3b:82:30:bd:cd"
"565","5.151430000","fe80::5938:7adf:4c9e:5121","ff02::1:ff4c:8abe","ICMPv6","86","Neighbor Solicitation for fe80::1a89:5bff:fe4c:8abe from 64:00:6a:8c:ce:e3"
"566","5.155439000","10.10.15.25","224.0.0.252","LLMNR","75","Standard query 0x3b60  AAAA WIN-JJVQTFUFFR8"
"567","5.172144000","fe80::7a45:c4ff:fe29:18fa","ff02::1:2","DHCPv6","115","Information-request XID: 0xc63a2b CID: 0004cc62c38d8908d53c67ffbcde1f3ccca7 "
"568","5.183597000","Private_10:03:a9","Broadcast","ARP","60","Who has 10.10.10.0?  Tell 10.10.10.201"
"569","5.228005000","fe80::6ac4:4dff:fe0c:46c6","ff02::1:ff11:18a5","ICMPv6","86","Neighbor Solicitation for fe80::1262:ebff:fe11:18a5 from 68:c4:4d:0c:46:c6"
"570","5.288164000","fe80::726d:ecff:fe02:1eb","ff02::1:ff00:0","ICMPv6","86","Multicast Listener Report"
"571","5.320270000","fe80::7a45:c4ff:fe29:ec3","ff02::1:ff29:ec3","ICMPv6","86","Multicast Listener Report"
"572","5.343850000","fe80::1a0f:76ff:fe8d:1fb6","ff02::1","ICMPv6","78","Router Advertisement from 18:0f:76:8d:1f:b6"
"573","5.345499000","10.10.12.116","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0x6d08531"
"574","5.350310000","192.168.0.1","255.255.255.255","DHCP","590","DHCP ACK      - Transaction ID 0x6d08531"
"575","5.350335000","fe80::69f9:3f20:21f6:4063","ff02::1:ff00:ae4","ICMPv6","86","Multicast Listener Report"
"576","5.350512000","10.10.19.200","255.255.255.255","DHCP","590","DHCP ACK      - Transaction ID 0x6d08531"
"577","5.350519000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.15.95"
"578","5.350522000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.15.95"
"579","5.351400000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.15.95"
"580","5.351412000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.15.95"
"581","5.352759000","IntelCor_cb:a0:20","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.13.114"
"582","5.353044000","IntelCor_cb:a0:20","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.13.114"
"583","5.353245000","IntelCor_cb:a0:20","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.13.114"
"584","5.353483000","IntelCor_cb:a0:20","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.13.114"
"585","5.354612000","fe80::4a4d:7eff:fec6:fea2","ff02::1:ffc6:fea2","ICMPv6","86","Multicast Listener Report"
"586","5.359895000","fe80::c27:28cf:195:1b76","ff02::fb","ICMPv6","86","Multicast Listener Report"
"587","5.405383000","fe80::56b8:aff:fe88:fd5c","ff02::1","ICMPv6","78","Router Advertisement from 54:b8:0a:88:fd:5c"
"588","5.411229000","fe80::c27:28cf:195:1b76","ff02::fb","MDNS","174","Standard query 0x0000  PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"589","5.413083000","HonHaiPr_7b:25:c5","Broadcast","ARP","60","Who has 10.10.15.128?  Tell 10.10.10.158"
"590","5.426106000","10.10.11.120","224.0.0.251","MDNS","194","Standard query 0x0000  ANY e.0.1.4.7.8.e.f.f.f.8.3.e.8.6.f.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY linux-27.local, ""QM"" question"
"591","5.470655000","fe80::56b8:aff:fe88:fd5c","ff02::1:ffc6:fda0","ICMPv6","86","Neighbor Solicitation for fe80::4a4d:7eff:fec6:fda0 from 54:b8:0a:88:fd:5c"
"592","5.472381000","10.10.12.116","224.0.0.252","LLMNR","83","Standard query 0xc1bc  PTR 1.10.10.10.in-addr.arpa"
"593","5.479406000","fe80::726d:ecff:fe02:a0","ff02::1:ff02:a0","ICMPv6","86","Multicast Listener Report"
"594","5.516490000","fe80::ce61:e5ff:fe26:65c9","ff02::1:ff26:65c9","ICMPv6","86","Multicast Listener Report"
"595","5.535326000","fe80::1aa6:f7ff:fefe:5536","ff02::1:fffe:5536","ICMPv6","86","Multicast Listener Report"
"596","5.552695000","fe80::6508:d80c:c8ce:134c","ff02::1:ffce:134c","ICMPv6","86","Multicast Listener Report"
"597","5.571649000","fe80::6e72:20ff:fee8:23ba","ff02::1","ICMPv6","78","Router Advertisement from 6c:72:20:e8:23:ba"
"598","5.575532000","10.10.12.116","224.0.0.252","LLMNR","83","Standard query 0xc1bc  PTR 1.10.10.10.in-addr.arpa"
"599","5.586244000","fe80::4566:e635:f397:4b75","ff02::1:2","DHCPv6","120","Information-request XID: 0x31a2a5 CID: 000100011ed872e0f48e38877092 "
"600","5.602316000","fe80::6873:3e2e:b901:6b03","ff02::1:ff01:6b03","ICMPv6","86","Multicast Listener Report"
"601","5.616005000","fe80::1a0f:76ff:fe8d:4370","ff02::1","ICMPv6","78","Router Advertisement from 18:0f:76:8d:43:70"
"602","5.652510000","fe80::7a45:c4ff:fe29:12d8","ff02::1:ff29:12d8","ICMPv6","86","Multicast Listener Report"
"603","5.663781000","fe80::7a45:c4ff:fe29:18a0","ff02::1:ff29:18a0","ICMPv6","86","Multicast Listener Report"
"604","5.666252000","fe80::5938:7adf:4c9e:5121","ff02::1:ff4c:8abe","ICMPv6","86","Neighbor Solicitation for fe80::1a89:5bff:fe4c:8abe from 64:00:6a:8c:ce:e3"
"605","5.676564000","10.10.11.120","224.0.0.251","MDNS","194","Standard query 0x0000  ANY e.0.1.4.7.8.e.f.f.f.8.3.e.8.6.f.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY linux-27.local, ""QM"" question"
"606","5.712158000","fe80::1262:ebff:fe20:1861","ff02::1","ICMPv6","78","Router Advertisement from 10:62:eb:20:18:61"
"607","5.738773000","fe80::ca1f:66ff:fe05:de47","ff02::1:ff05:de47","ICMPv6","86","Multicast Listener Report"
"608","5.744144000","fe80::1262:ebff:fe11:18a5","ff02::1","ICMPv6","78","Router Advertisement from 10:62:eb:11:18:a5"
"609","5.747936000","fe80::a2ab:1bff:fee0:fa29","ff02::1","ICMPv6","78","Router Advertisement from a0:ab:1b:e0:fa:29"
"610","5.749570000","fe80::c1e7:3480:8696:2fb5","ff02::1:ff96:2fb5","ICMPv6","86","Multicast Listener Report"
"611","5.755752000","fe80::59c0:e176:7b5e:d87f","ff02::1:ff5e:d87f","ICMPv6","86","Multicast Listener Report"
"612","5.769036000","fe80::726d:ecff:fe02:21b","ff02::1:ff00:0","ICMPv6","86","Multicast Listener Report"
"613","5.805146000","cc:2f:71:11:8d:3e","Broadcast","ARP","60","Who has 10.10.15.128?  Tell 10.10.12.97"
"614","5.810354000","fe80::7a45:c4ff:fe29:1499","ff02::1:ff29:1499","ICMPv6","86","Multicast Listener Report"
"615","5.815897000","fe80::1a0f:76ff:fe8d:4370","ff02::1:ff7f:8a03","ICMPv6","86","Neighbor Solicitation for fe80::f175:637b:997f:8a03 from 18:0f:76:8d:43:70"
"616","5.833839000","fe80::19a1:47e:e1eb:9ca3","ff02::1:ffeb:9ca3","ICMPv6","86","Multicast Listener Report"
"617","5.892970000","10.10.15.105","224.0.0.251","MDNS","194","Standard query 0x0000  ANY 6.4.a.1.9.2.e.f.f.f.4.c.5.4.a.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY linux-23.local, ""QM"" question"
"618","5.893008000","10.10.15.105","224.0.0.251","MDNS","93","Standard query response 0x0000  HINFO, cache flush X86_64 LINUX"
"619","5.893337000","10.10.12.29","224.0.0.251","MDNS","112","Standard query response 0x0000  AAAA, cache flush fe80::ca1f:66ff:fe05:8c6a A, cache flush 10.10.12.29"
"620","5.893581000","10.10.10.146","224.0.0.251","MDNS","93","Standard query response 0x0000  HINFO, cache flush X86_64 LINUX"
"621","5.894376000","10.10.15.105","224.0.0.251","MDNS","93","Standard query response 0x0000  HINFO, cache flush X86_64 LINUX"
"622","5.927360000","10.10.11.120","224.0.0.251","MDNS","194","Standard query 0x0000  ANY e.0.1.4.7.8.e.f.f.f.8.3.e.8.6.f.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY linux-27.local, ""QM"" question"
"623","5.932550000","fe80::70d0:ef48:a386:aded","ff02::1:2","DHCPv6","137","Information-request XID: 0x3e7e3c CID: 0004c1ee1286b1f05c576fd8f07fb65b4de2 "
"624","5.937555000","fe80::da32:e3ff:fe2c:5f34","ff02::1:ff2c:5f34","ICMPv6","86","Multicast Listener Report"
"625","5.940321000","f8:34:41:5b:72:8c","Broadcast","ARP","60","Who has 10.10.15.128?  Tell 10.10.13.72"
"626","5.985449000","fe80::c60b:cbff:fe57:8473","ff05::2","ICMPv6","86","Multicast Listener Report"
"627","6.003056000","10.10.16.24","255.255.255.255","ADwin Config","142","UDPMessage"
"628","6.051020000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"629","6.062064000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"630","6.065731000","10.10.15.105","224.0.0.251","MDNS","99","Standard query 0x0000  ANY linux-24.local, ""QM"" question"
"631","6.066114000","10.10.15.228","224.0.0.251","MDNS","137","Standard query response 0x0000  AAAA, cache flush fe80::7a45:c4ff:fe29:e93 HINFO, cache flush X86_64 LINUX A, cache flush 10.10.15.228"
"632","6.072603000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"633","6.081102000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"634","6.091137000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"635","6.099857000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"636","6.111707000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"637","6.113470000","10.10.11.37","10.10.15.255","BROWSER","243","Host Announcement R18, Workstation, Server, NT Workstation, Potential Browser"
"638","6.120802000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"639","6.122491000","fe80::21e1:a200:ff2e:5b58","ff02::c","SSDP","208","M-SEARCH * HTTP/1.1 "
"640","6.127334000","10.10.11.120","224.0.0.251","MDNS","182","Standard query response 0x0000  PTR, cache flush linux-27.local AAAA, cache flush fe80::f68e:38ff:fe87:410e"
"641","6.129510000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"642","6.131245000","10.10.14.180","224.0.0.251","MDNS","276","Standard query 0x0000  ANY 0.a.8.1.9.2.e.f.f.f.4.c.5.4.a.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY linux-19.local, ""QM"" question ANY 180.14.10.10.in-addr.arpa, ""QM"" question"
"643","6.131759000","10.10.14.205","224.0.0.251","MDNS","137","Standard query response 0x0000  AAAA, cache flush fe80::7a45:c4ff:fe29:b43 HINFO, cache flush X86_64 LINUX A, cache flush 10.10.14.205"
"644","6.135868000","10.10.14.180","224.0.0.251","MDNS","1192","Standard query response 0x0000  PTR HP_LaserJet_1020 @ linux._ipp._tcp.local PTR HP_LaserJet_1020 @ linux._printer._tcp.local SRV, cache flush 0 0 0 linux-19.local TXT, cache flush PTR _printer._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local SRV, cache flush 0 0 631 linux-19.local TXT, cache flush PTR _ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local SRV, cache flush 0 0 631 linux-19.local TXT, cache flush PTR _ipp._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local"
"645","6.135891000","10.10.13.201","224.0.0.251","MDNS","149","Standard query response 0x0000  PTR _printer._tcp.local PTR _ipp._tcp.local PTR _ipps._tcp.local"
"646","6.136407000","10.10.14.134","224.0.0.251","MDNS","176","Standard query response 0x0000  PTR _workstation._tcp.local PTR _ipp._tcp.local PTR _ipps._tcp.local PTR _printer._tcp.local"
"647","6.136430000","10.10.15.128","224.0.0.251","MDNS","176","Standard query response 0x0000  PTR _workstation._tcp.local PTR _ipp._tcp.local PTR _ipps._tcp.local PTR _printer._tcp.local"
"648","6.143719000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"649","6.152448000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"650","6.160815000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"651","6.161457000","fe80::726d:ecff:fe02:230","ff02::1:ff02:230","ICMPv6","86","Multicast Listener Report"
"652","6.164962000","fe80::8ee7:48ff:fe64:92e9","ff02::1:ff64:92e9","ICMPv6","86","Multicast Listener Report"
"653","6.168862000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"654","6.182293000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"655","6.190389000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"656","6.198194000","10.10.14.180","224.0.0.251","MDNS","1011","Standard query 0x0000  ANY HP_LaserJet_1020 @ linux._ipp._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._printer._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._ipps._tcp.local, ""QM"" question"
"657","6.199263000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"658","6.209048000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"659","6.217978000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"660","6.226877000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"661","6.235799000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"662","6.244779000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"663","6.253782000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"664","6.262716000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"665","6.271646000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"666","6.276695000","fe80::21d:7dff:fe27:d378","ff02::1:ff27:d378","ICMPv6","86","Multicast Listener Report"
"667","6.278199000","fe80::14a9:bf5d:f838:404e","ff02::1:ff38:404e","ICMPv6","86","Multicast Listener Report"
"668","6.280579000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"669","6.281041000","fe80::56b:bc51:e6d7:4b15","ff02::1:ffd7:4b15","ICMPv6","86","Multicast Listener Report"
"670","6.289521000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"671","6.291978000","fe80::f54e:9357:249f:de62","ff02::1:ff9f:de62","ICMPv6","86","Multicast Listener Report"
"672","6.298422000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"673","6.307401000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"674","6.315957000","10.10.15.105","224.0.0.251","MDNS","99","Standard query 0x0000  ANY linux-24.local, ""QM"" question"
"675","6.316808000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"676","6.319587000","fe80::c60b:cbff:fe57:8473","ff02::2","ICMPv6","86","Multicast Listener Report"
"677","6.325746000","192.168.1.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"678","6.334697000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"679","6.343639000","192.168.0.1","224.0.0.251","IGMPv2","68","Membership Query, specific for group 224.0.0.251"
"680","6.378918000","fe80::9ade:d0ff:fefe:1fe3","ff02::1:fffe:1fe3","ICMPv6","86","Multicast Listener Report"
"681","6.448321000","10.10.14.180","224.0.0.251","MDNS","1011","Standard query 0x0000  ANY HP_LaserJet_1020 @ linux._ipp._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._printer._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._ipps._tcp.local, ""QM"" question"
"682","6.459800000","Cisco_c8:aa:cf","Spanning-tree-(for-bridges)_00","STP","60","Conf. TC + Root = 0/0/00:07:4f:12:34:c0  Cost = 38  Port = 0x800f"
"683","6.468047000","fe80::c27:28cf:195:1b76","ff02::fb","MDNS","200","Standard query 0x0000  PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"684","6.469844000","fe80::d9b5:c866:82b1:d27b","ff02::1:ffb1:d27b","ICMPv6","86","Multicast Listener Report"
"685","6.473374000","fe80::7a45:c4ff:fe29:1315","ff02::1:ff29:1315","ICMPv6","86","Multicast Listener Report"
"686","6.491407000","fe80::4637:e6ff:fe02:7246","ff02::1:ff02:7246","ICMPv6","86","Multicast Listener Report"
"687","6.526721000","fe80::8d65:13b7:b569:8e24","ff02::1:ff69:8e24","ICMPv6","86","Multicast Listener Report"
"688","6.529180000","fe80::d2f8:8cff:fe90:19ed","ff02::1:ff90:19ed","ICMPv6","86","Multicast Listener Report"
"689","6.529719000","fe80::5070:a2e2:e732:c874","ff02::1:ff32:c874","ICMPv6","86","Multicast Listener Report"
"690","6.558336000","fe80::4a4d:7eff:fec6:fe57","ff02::1:ffc6:fe57","ICMPv6","86","Multicast Listener Report"
"691","6.566940000","10.10.15.105","224.0.0.251","MDNS","99","Standard query 0x0000  ANY linux-24.local, ""QM"" question"
"692","6.567417000","10.10.15.228","224.0.0.251","MDNS","137","Standard query response 0x0000  AAAA, cache flush fe80::7a45:c4ff:fe29:e93 HINFO, cache flush X86_64 LINUX A, cache flush 10.10.15.228"
"693","6.572564000","fe80::1259:ea64:eb47:610e","ff02::fb","ICMPv6","86","Multicast Listener Report"
"694","6.588367000","fe80::ca1f:66ff:fe05:e018","ff02::1:ff05:e018","ICMPv6","86","Multicast Listener Report"
"695","6.592677000","52.66.57.45","10.10.12.159","TCP","78","[TCP segment of a reassembled PDU]"
"696","6.605394000","fe80::726d:ecff:fe02:97","ff02::1:ff02:97","ICMPv6","86","Multicast Listener Report"
"697","6.653141000","fe80::726d:ecff:fe02:a6","ff02::1","ICMPv6","86","Multicast Listener Query"
"698","6.653167000","fe80::2183:733c:18d3:f057","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"699","6.656066000","fe80::726d:ecff:fe02:a6","ff02::1","ICMPv6","86","Multicast Listener Query"
"700","6.656434000","fe80::8918:f499:2f9d:a7e1","ff02::1:ff9d:a7e1","ICMPv6","86","Multicast Listener Report"
"701","6.658923000","fe80::ca1f:66ff:fe05:b0a2","ff02::1:ff05:b0a2","ICMPv6","86","Multicast Listener Report"
"702","6.664326000","fe80::2183:733c:18d3:f057","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"703","6.665163000","10.10.11.152","224.0.0.251","MDNS","922","Standard query 0x0000  SRV EPSON EPL-6200L @ linux-13._ipps._tcp.local, ""QM"" question TXT EPSON EPL-6200L @ linux-13._ipp._tcp.local, ""QM"" question SRV EPSON EPL-6200L @ linux-13._ipp._tcp.local, ""QM"" question AAAA linux-16.local, ""QM"" question A linux-16.local, ""QM"" question TXT EPSON EPL-6200L @ linux-13._ipps._tcp.local, ""QM"" question"
"704","6.665460000","10.10.15.50","224.0.0.251","MDNS","112","Standard query response 0x0000  A, cache flush 10.10.15.50 AAAA, cache flush fe80::ca1f:66ff:fe05:e0bc"
"705","6.665854000","fe80::726d:ecff:fe02:a6","ff02::1","ICMPv6","86","Multicast Listener Query"
"706","6.666063000","fe80::5938:7adf:4c9e:5121","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"707","6.666620000","fe80::2183:733c:18d3:f057","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"708","6.668335000","fe80::726d:ecff:fe02:a6","ff02::1","ICMPv6","86","Multicast Listener Query"
"709","6.680286000","fe80::291e:5890:99c5:b299","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"710","6.680817000","192.168.1.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"711","6.682909000","fe80::4406:e2da:db92:d64b","ff02::1:ff92:d64b","ICMPv6","86","Multicast Listener Report"
"712","6.691125000","192.168.0.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"713","6.699707000","10.10.14.180","224.0.0.251","MDNS","1011","Standard query 0x0000  ANY HP_LaserJet_1020 @ linux._ipp._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._printer._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._ipps._tcp.local, ""QM"" question"
"714","6.700105000","fe80::2183:733c:18d3:f057","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"715","6.703196000","192.168.1.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"716","6.704336000","fe80::2183:733c:18d3:f057","ff02::fb","MDNS","101","Standard query 0x0000  ANY Sparsh-s_Lenovo.local, ""QM"" question"
"717","6.712950000","192.168.0.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"718","6.717691000","fe80::2183:733c:18d3:f057","ff02::1:3","LLMNR","95","Standard query 0x813b  ANY Sparsh-s_Lenovo"
"719","6.722598000","fe80::2183:733c:18d3:f057","ff02::fb","MDNS","139","Standard query response 0x0000  AAAA fe80::2183:733c:18d3:f057 A 10.10.10.94"
"720","6.728120000","10.10.10.91","224.0.0.251","MDNS","922","Standard query 0x0000  SRV EPSON EPL-6200L @ linux-13._ipps._tcp.local, ""QM"" question TXT EPSON EPL-6200L @ linux-13._ipp._tcp.local, ""QM"" question SRV EPSON EPL-6200L @ linux-13._ipp._tcp.local, ""QM"" question AAAA linux-16.local, ""QM"" question A linux-16.local, ""QM"" question TXT EPSON EPL-6200L @ linux-13._ipps._tcp.local, ""QM"" question"
"721","6.735469000","192.168.1.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"722","6.745761000","192.168.0.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"723","6.755158000","192.168.1.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"724","6.765843000","192.168.0.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"725","6.772147000","fe80::d452:93c9:5a22:ea97","ff02::1:ff22:ea97","ICMPv6","86","Multicast Listener Report"
"726","6.772209000","fe80::9ade:d0ff:fe22:f841","ff02::1:2","DHCPv6","128","Solicit XID: 0x3cb3ad CID: 0001000123579cd798ded022f841 "
"727","6.772427000","192.168.112.3","224.0.0.251","MDNS","82","Standard query 0x0000  PTR _googlecast._tcp.local, ""QM"" question"
"728","6.772460000","fe80::e970:fc58:8660:73c9","ff02::fb","MDNS","102","Standard query 0x0000  PTR _googlecast._tcp.local, ""QM"" question"
"729","6.797468000","fe80::d267:e5ff:fe09:68db","ff02::1:ff09:68db","ICMPv6","86","Multicast Listener Report"
"730","6.814132000","fe80::1a0f:76ff:fe8d:4370","ff02::1:ff7f:8a03","ICMPv6","86","Neighbor Solicitation for fe80::f175:637b:997f:8a03 from 18:0f:76:8d:43:70"
"731","6.832437000","cc:2f:71:11:8d:3e","Broadcast","ARP","60","Who has 10.10.15.128?  Tell 10.10.12.97"
"732","6.884162000","fe80::995:4930:f4c8:5c1c","ff02::1:ffc8:5c1c","ICMPv6","86","Multicast Listener Report"
"733","6.893748000","10.10.11.115","224.0.0.251","MDNS","590","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR edlab-09._ni-logos._tcp.local SRV, cache flush 0 0 2343 edlab-09.local TXT, cache flush PTR _http._tcp.local PTR EDLAB-09 Web-based Configuration._http._tcp.local SRV, cache flush 0 0 3582 edlab-09.local PTR, cache flush edlab-09.local PTR, cache flush edlab-09.local A, cache flush 10.10.11.115 AAAA, cache flush fe80::4566:e635:f397:4b75"
"734","6.899745000","10.10.14.180","224.0.0.251","MDNS","1192","Standard query response 0x0000  TXT, cache flush PTR HP_LaserJet_1020 @ linux._printer._tcp.local SRV, cache flush 0 0 0 linux-20.local TXT, cache flush PTR _printer._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local SRV, cache flush 0 0 631 linux-20.local TXT, cache flush PTR _ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local SRV, cache flush 0 0 631 linux-20.local PTR _ipp._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local"
